2990,"Kazan International Airport","Kazan","Russia","KZN","UWKD",55.606201171875,49.278701782227,411,3,"N","Europe/Moscow","airport","OurAirports"
6156,"Belgorod International Airport","Belgorod","Russia","EGO","UUOB",50.643798828125,36.5900993347168,735,3,"N","Europe/Moscow","airport","OurAirports"
2965,"Sochi International Airport","Sochi","Russia","AER","URSS",43.449902,39.9566,89,3,"N","Europe/Moscow","airport","OurAirports"
6969,"Begishevo Airport","Nizhnekamsk","Russia","NBC","UWKE",55.564701080322266,52.092498779296875,643,3,"N","Europe/Moscow","airport","OurAirports"
2979,"Dushanbe Airport","Dushanbe","Tajikistan","DYU","UTDD",38.543300628699996,68.8249969482,2575,5,"U","Asia/Dushanbe","airport","OurAirports"
2922,"Heydar Aliyev International Airport","Baku","Azerbaijan","GYD","UBBB",40.467498779296875,50.04669952392578,10,4,"E","Asia/Baku","airport","OurAirports"
2975,"Koltsovo Airport","Yekaterinburg","Russia","SVX","USSS",56.743099212646,60.802700042725,764,5,"N","Asia/Yekaterinburg","airport","OurAirports"
