502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.148102,-0.190278,202,0,"E","Europe/London","airport","OurAirports"
1550,"Verona Villafranca Airport","Villafranca","Italy","VRN","LIPX",45.395699,10.8885,239,1,"E","Europe/Rome","airport","OurAirports"
1064,"Al Massira Airport","Agadir","Morocco","AGA","GMAD",30.325000762939453,-9.413069725036621,250,0,"N","Africa/Casablanca","airport","OurAirports"
302,"Brussels Airport","Brussels","Belgium","BRU","EBBR",50.901401519800004,4.48443984985,184,1,"E","Europe/Brussels","airport","OurAirports"
