1128,"Cairo International Airport","Cairo","Egypt","CAI","HECA",30.12190055847168,31.40559959411621,382,2,"U","Africa/Cairo","airport","OurAirports"
1074,"Mohammed V International Airport","Casablanca","Morocco","CMN","GMMN",33.36750030517578,-7.589970111846924,656,0,"N","Africa/Casablanca","airport","OurAirports"
1555,"Leonardo da Vinci–Fiumicino Airport","Rome","Italy","FCO","LIRF",41.8002778,12.2388889,13,1,"E","Europe/Rome","airport","OurAirports"
1128,"Cairo International Airport","Cairo","Egypt","CAI","HECA",30.12190055847168,31.40559959411621,382,2,"U","Africa/Cairo","airport","OurAirports"
344,"Cologne Bonn Airport","Cologne","Germany","CGN","EDDK",50.8658981323,7.1427397728,302,1,"E","Europe/Berlin","airport","OurAirports"
1154,"Benina International Airport","Benghazi","Libya","BEN","HLLB",32.096801757799994,20.2695007324,433,2,"N","Africa/Tripoli","airport","OurAirports"
